"Kyle, Texas",13.5443787
"La Crosse, Wisconsin",12.07692308
"La Habra, California",4.609467456
"La Mesa, California",9.514792899
"La Mirada, California",5.952662722
"La Porte, Texas",11.88757396
"La Presa, California",0.01
"La Puente, California",13.63905325
"La Quinta, California",10.25443787
"La Vergne, Tennessee",1.562130178
"La Verne, California",2.325443787
"LaGrange, Georgia",4.775147929
"Lacey, Washington",4.295857988
"Lafayette, Indiana",37.5739645
"Lafayette, Louisiana",23.43195266
"Laguna Hills, California",3.059171598
"Laguna Niguel, California",3.24852071
"Laguna, California",0.01
"Lake Charles, Louisiana",13.34911243
"Lake Elsinore, California",4.01183432
"Lake Forest, California",6.562130178
"Lake Havasu City, Arizona",3.710059172
"Lake Oswego, Oregon",8.218934911
"Lake Ridge, Virginia",0.01
"Lake Stevens, Washington",1.627218935
"Lake Worth, Florida",11.80473373
"Lakeland, Florida",39.37869822
"Lakeside, Florida",0.01
"Lakeville, Minnesota",1.976331361
"Lakewood, California",3.99408284
"Lakewood, Colorado",17.28994083
"Lakewood, New Jersey",2.177514793
"Lakewood, Ohio",11.49112426
"Lakewood, Washington",4.881656805
"Lancaster, California",11.04733728
"Lancaster, Ohio",23.11242604
"Lancaster, Pennsylvania",11.78698225
"Lancaster, Texas",5.650887574
"Land O' Lakes, Florida",4.24260355
"Lansing, Michigan",31.73372781
"Laramie, Wyoming",5.071005917
"Laredo, Texas",20.18934911
"Largo, Florida",15
"Las Cruces, New Mexico",8.887573964
"Las Vegas, Nevada",47.18343195
"Lauderdale Lakes, Florida",0.449704142
"Lauderhill, Florida",1.041420118
"Lawndale, California",0.420118343
"Lawrence, Indiana",0.816568047
"Lawrence, Kansas",23.71597633
"Lawrence, Massachusetts",12.73372781
"Lawrenceville, Georgia",27.75739645
"Lawton, Oklahoma",14.37278107
"Layton, Utah",19.07692308
"League City, Texas",11.42011834
"Leander, Texas",7.224852071
"Leavenworth, Kansas",6.295857988
"Leawood, Kansas",9.100591716
"Lee's Summit, Missouri",3.035502959
"Leesburg, Virginia",11.4260355
"Lehi, Utah",17.65680473
"Lehigh Acres, Florida",7.532544379
"Lenexa, Kansas",14.21893491
"Leominster, Massachusetts",3.568047337
"Levittown, New York",2.74556213
"Levittown, Pennsylvania",2.047337278
"Lewiston, Idaho",13.89349112
"Lewiston, Maine",20.64497041
"Lewisville, Texas",25.98816568
"Lexington, Massachusetts",5.319526627
"Lexington-Fayette, Kentucky",0.01
"Liberty, Missouri",4.218934911
"Lima, Ohio",30.37278107
"Lincoln Park, Michigan",3.727810651
"Lincoln, California",3.899408284
"Lincoln, Nebraska",35.86390533
"Linden, New Jersey",2.532544379
"Linton Hall, Virginia",0.01
"Little Elm, Texas",4.917159763
"Little Rock, Arkansas",38.31360947
"Littleton, Colorado",13.04142012
"Livermore, California",3.556213018
"Livonia, Michigan",7.804733728
"Lodi, California",3.443786982
"Logan, Utah",14.21301775
"Lombard, Illinois",3.041420118
"Lompoc Valley, California",0.01
"Lompoc, California",1.49112426
"Long Beach, California",25.43786982
"Long Beach, New York",3.307692308
"Long Branch, New Jersey",1.934911243
"Longmont, Colorado",11.37869822
"Longview, Texas",18.85798817
